StockCode,Country_top,recommended_price,predicted_qty,predicted_profit,unit_cost_assumed,hist_min_price,hist_max_price,median_price
22580,United Kingdom,14.243999999999998,8.455425358534404,90.25321027699621,3.57,4.13,11.87,5.95
21670,Netherlands,4.6872,22.881863278687092,90.09047210084681,0.75,0.8735294117647058,3.906,1.25
23213,Germany,2.952,40.88424525458742,90.0271080506015,0.75,1.04,2.46,1.25
21738,Other,7.247999999999999,16.431800246283174,90.01340174913922,1.77,2.55,6.04,2.95
21115,United Kingdom,17.688,6.592397350621723,89.90711506777905,4.05,1.95,14.74,6.75
23395,Germany,12.947999999999999,8.397698010990178,89.83857332157291,2.25,3.325384615384616,10.79,3.75
22485,United Kingdom,30.587999999999997,3.9127775204437523,89.75129076393878,7.6499999999999995,10.949999999999998,25.49,12.75
21669,Netherlands,3.501333333333334,32.61475560668234,89.73406425918536,0.75,1.06,3.36,1.25
20748,Other,31.247999999999998,3.8007100454194007,89.68915565180701,7.6499999999999995,3.9500000000000006,26.04,12.75
23111,United Kingdom,29.951999999999998,3.9943403223969343,89.68092891845596,7.5,10.4,24.96,12.5
23382,Netherlands,7.372,17.491302443157007,89.5904511138502,2.25,3.29,7.46,3.75
21485,EIRE,14.652000000000001,7.6636334615486215,89.526566097811,2.97,4.25,12.21,4.95
21096,Netherlands,1.5199999999999998,78.78138256392228,89.51928500738488,0.3837,0.13,1.66,0.6395
21481,Netherlands,7.311999999999999,16.161778733012685,89.50393062342424,1.7739999999999998,2.55,8.29,2.9566666666666666
22635,Other,29.915999999999997,3.7314667699468,89.35370327314607,5.97,8.5,24.93,9.95
22799,EIRE,20.376,5.844134010043576,89.27499113742567,5.1,2.95,16.98,8.5
85098B,Netherlands,9.336,12.594557244784118,89.24503263654027,2.25,2.95,7.78,3.75
23085,France,24.947999999999997,4.769850008768544,89.23435396404192,6.24,8.25,20.79,10.4
22070,Netherlands,7.1047659574468085,18.37422248939692,89.20254983607772,2.25,0.5138297872340426,7.78,3.75
85035C,EIRE,10.164,11.707849094664477,89.14356300677532,2.55,1.25,8.47,4.25
22147,Netherlands,4.9559999999999995,21.816446386130597,89.14199993372961,0.87,1.18,4.13,1.45
48116,Germany,18.947999999999997,6.158815355719293,89.01951715156665,4.494,4.0,15.79,7.49
22306,Other,10.38,9.475681512960602,88.97664940670006,0.9899999999999999,1.06,8.65,1.65
22372,Netherlands,15.264,6.996512736054516,88.95366292619711,2.55,3.95,12.72,4.25
21537,Netherlands,10.38,11.353103851179016,88.8948031547317,2.55,3.75,8.65,4.25
21232,France,3.501333333333334,32.24295072592028,88.71110509724869,0.75,1.06,3.36,1.25
21135,EIRE,30.587999999999997,2.9988740895888037,88.68870232549928,1.014,0.2,25.49,1.69
37424,France,2.04,77.51516058125937,88.4603012553332,0.8987999999999998,0.13,1.7,1.4979999999999998
84944,Other,9.336,13.027649585302367,88.40563008586187,2.55,0.55,7.78,4.25
21621,Germany,20.82,5.610547582507789,88.19780799702245,5.1,7.009803921568627,17.35,8.5
23007,France,29.951999999999998,4.457630349435428,88.18084357253163,10.17,10.79,24.96,16.95
48189,France,20.376,5.551680551113388,88.17179051278283,4.494,4.58,16.98,7.49
22569,Netherlands,10.739999999999998,10.373110240916153,88.06770594537812,2.25,2.5212,8.95,3.75
22491,EIRE,3.0119999999999996,35.14937148405781,87.94372745311263,0.51,0.72,2.51,0.85
22210,Netherlands,3.534196078431372,34.51828772947516,87.82129227549648,0.9899999999999998,0.7814705882352941,3.43,1.6499999999999997
21785,Other,1.5966666666666667,80.78419870751095,87.78549592882857,0.51,0.65,1.7,0.85
22570,Netherlands,10.708079999999999,10.373110240916153,87.73659626648809,2.25,3.3899999999999997,8.923399999999999,3.75
21153,EIRE,26.04,4.463579852082227,87.70934409341575,6.39,8.49,21.7,10.65
22060,United Kingdom,26.04,4.358930287560962,87.4837308713485,5.97,3.95,21.7,9.95
82583,EIRE,6.189882352941177,17.745053630615104,87.48102674556417,1.26,1.542066115702479,5.158235294117647,2.1
22863,Germany,7.092,16.431800246283174,87.45004091071904,1.77,2.55,5.91,2.95
22625,Netherlands,20.376,5.722451847786017,87.41617442677921,5.1,6.295918367346939,16.98,8.5
22690,France,20.063999999999997,5.708180792293562,87.30091703733771,4.77,4.58,16.72,7.95
22612,United Kingdom,7.268000000000001,17.388180456852233,87.25388953248452,2.25,3.39,7.62,3.75
22112,United Kingdom,14.952,7.279993416145636,87.22888111225701,2.97,4.25,12.46,4.95
22103,United Kingdom,1.7385,116.3201610402626,87.06564053863657,0.9899999999999998,0.39,3.43,1.6499999999999997
20758,Germany,2.04,56.899806579975596,87.05670406736266,0.51,0.1,1.7,0.85
23318,United Kingdom,5.594666666666667,21.219446993557092,87.01387897157979,1.494,2.08,4.96,2.49
21216,Netherlands,13.511999999999999,8.246867742964556,86.93847974633233,2.97,4.25,11.26,4.95
48111,France,18.947999999999997,6.124205443052935,86.8289847716045,4.77,4.053921568627451,15.79,7.95
22797,Other,40.8,2.8222950623113796,86.44689775859754,10.17,8.316666666666666,34.0,16.95
84839,United Kingdom,15.6,7.483947404546752,86.439592522515,4.05,3.38,13.0,6.75
84968A,Other,31.247999999999998,3.662099429026086,86.41822232615758,7.6499999999999995,3.24,26.04,12.75
23390,Netherlands,7.3424999999999985,17.79808819557735,86.36522296903905,2.49,3.75,8.29,4.15
22150,Netherlands,5.65663492063492,19.219642158975702,86.2315176725675,1.17,1.3595238095238096,5.06,1.95
21947,Netherlands,3.0839999999999996,36.94175980720657,86.22206739002013,0.75,1.06,2.57,1.25
21949,Netherlands,3.0839999999999996,36.94175980720657,86.22206739002013,0.75,1.06,2.57,1.25
82600,Other,5.159999999999999,22.10561004203922,86.21187916395294,1.26,1.69,4.3,2.1
21462,United Kingdom,16.284,7.046527153533078,86.20721319632366,4.05,1.95,13.57,6.75
22546,Netherlands,1.02,112.12994963508451,86.1158013197449,0.252,0.19,0.85,0.42
23328,Other,7.3919999999999995,16.735354106330576,86.05319081475182,2.25,3.39,7.46,3.75
22620,Netherlands,3.012,40.104178527129044,85.90315040511042,0.8699999999999998,1.06,2.5100000000000002,1.4499999999999997
20713,United Kingdom,6.071999999999999,17.51242511953903,85.84590793598032,1.1700000000000002,1.65,5.06,1.9500000000000002
21217,Netherlands,25.476,4.396981703627358,85.76752511095525,5.97,8.95,21.23,9.95
22334,Netherlands,3.7926666666666664,30.574296706208735,85.68956223526767,0.9899999999999999,1.45,3.36,1.65
35964,Germany,5.159999999999999,18.371504109537884,85.6479521586656,0.49799999999999994,0.38999999999999996,4.3,0.83
22894,Netherlands,24.947999999999997,4.512557632209405,85.63931874407008,5.97,7.65,20.79,9.95
22371,EIRE,15.264,6.729991762825651,85.56511527256531,2.55,3.75,12.72,4.25
23297,Other,3.5544000000000002,33.328054473767544,85.4664628925295,0.9899999999999999,1.45,2.962,1.65
22848,Germany,40.8,2.788334047146062,85.40667186408386,10.17,11.801612903225807,34.0,16.95
22313,France,10.38,9.914482522064317,85.36369451497377,1.7700000000000002,1.25,8.65,2.9500000000000006
21667,EIRE,41.688,2.695472126629605,84.9558904871119,10.17,14.949999999999998,34.74,16.95
23404,United Kingdom,12.947999999999999,8.505045285967796,84.86334186338665,2.97,3.26,10.79,4.95
22178,United Kingdom,1.8034999999999997,80.539381490936,84.84823840070105,0.75,0.9,2.57,1.25
22627,Netherlands,20.376,5.539666399826879,84.6239439237554,5.1,0.76,16.98,8.5
21352,EIRE,16.644,6.454578924080689,84.54207474760886,3.546,1.9499999999999997,13.87,5.91
22674,Other,3.5400000000000005,30.281460389696242,84.48527448725252,0.75,1.06,2.9500000000000006,1.25
21361,EIRE,30.587999999999997,3.6830275316067285,84.48128551999514,7.6499999999999995,10.95,25.49,12.75
21992,Germany,7.247999999999999,14.630028395544793,84.44452389908453,1.476,1.25,6.04,2.46
22689,Other,20.376,5.409241838002016,84.41662812385947,4.77,4.613063063063063,16.98,7.95
23298,EIRE,12.947999999999999,8.458679357291576,84.40070262705532,2.97,4.15,10.79,4.95
79321,United Kingdom,14.952,7.0575153016104215,84.3025631635289,3.0069230769230773,3.6122950819672126,12.46,5.011538461538462
85183B,Other,7.364000000000001,12.745084751242882,84.29599054472042,0.75,0.75,7.62,1.25
23284,Germany,19.956,5.549332896664275,84.27216936874368,4.77,4.741369606003753,16.63,7.95
22365,Germany,18.947999999999997,5.935818105453639,84.15802909912168,4.77,4.58,15.79,7.95
23205,Netherlands,2.8529999999999998,35.895088728232736,84.1021928902493,0.51,0.72,2.46,0.85
22636,Other,21.192,5.225322662458329,84.08589228427942,5.1,6.787058823529412,17.66,8.5
23396,Germany,12.947999999999999,7.85991520950576,84.08537291129261,2.25,3.2900000000000005,10.79,3.75
21589,EIRE,2.8874999999999997,61.910678222907336,84.0437456875967,1.5299999999999998,2.1,2.55,2.55
21655,Other,3.553333333333333,33.07798743356223,83.99603608962566,1.014,1.45,3.3600000000000003,1.6900000000000002
21064,Other,14.556000000000001,7.630755514028038,83.83148007711203,3.57,1.25,12.13,5.95
21993,Germany,7.247999999999999,14.51674921615032,83.79067647561963,1.476,1.25,6.04,2.46
85067,United Kingdom,46.908,2.3555352069957154,83.71101018621374,11.37,12.890000000000002,39.09,18.95
22114,United Kingdom,7.323,16.89657723274181,83.68874703377018,2.37,3.45,9.32,3.9500000000000006
84406B,Netherlands,7.324923076923076,15.568420279697422,83.67906143258288,1.95,2.5984615384615384,8.29,3.25
21717,Other,5.6385,20.34617407680406,83.59225619454948,1.5299999999999998,2.1,5.17,2.55
35832,Germany,15.6,6.038637904083082,83.51436221346903,1.7700000000000002,2.95,13.0,2.9500000000000006
48197,France,17.316000000000003,6.512508215503136,83.50338033918122,4.494,4.0,14.430000000000001,7.49
47367B,Germany,9.336,11.405944980100987,83.49151725433923,2.016,2.9500000000000006,7.78,3.36
23283,Germany,18.947999999999997,5.879088127177048,83.35371146711617,4.77,4.698387096774193,15.79,7.95
82486,United Kingdom,19.956,5.530793252278428,83.3269311388268,4.89,6.95,16.63,8.15
79030G,Other,15.6,5.699406943520127,83.26833544482905,0.9899999999999998,0.38999999999999996,13.0,1.6499999999999997
22646,Netherlands,5.052,19.909902270584904,83.26321129558606,0.87,0.39,4.21,1.45
40018F,Netherlands,5.159999999999999,20.8603734557231,83.23289008833515,1.17,1.69,4.3,1.95
16218,France,2.6039999999999996,33.155629463935206,83.15431869554948,0.096,0.05999999999999999,2.17,0.16
22444,Germany,11.952,7.387310675974903,82.75265419227087,0.75,1.06,9.96,1.25
23255,Netherlands,7.3424999999999985,17.048750670556306,82.72906262887444,2.49,3.75,8.29,4.15
47503J,Other,19.776,5.506163395310276,82.62548791002601,4.77,3.9500000000000006,16.48,7.95
22570,United Kingdom,10.708079999999999,9.764580555670827,82.5896035063083,2.25,3.3899999999999997,8.923399999999999,3.75
22666,Other,7.31019587628866,14.859314328474317,82.3235119670904,1.7700000000000002,2.1219587628865977,6.76,2.9500000000000006
22558,EIRE,3.9480000000000004,27.28237772421629,82.28483740657217,0.9319565217391304,1.06,3.2900000000000005,1.5532608695652173
23320,EIRE,6.9479999999999995,15.774606255452541,82.24879701592954,1.734,1.25,5.79,2.89
21843,United Kingdom,26.04,4.211155776317751,81.9912029649066,6.569999999999999,4.0,21.7,10.95
20769,Germany,6.071999999999999,18.047118862059108,81.97001387147246,1.5299999999999998,0.85,5.06,2.55
22319,United Kingdom,5.159999999999999,17.1831959914763,81.96384487934195,0.39,0.18999999999999997,4.3,0.65
79323LP,EIRE,16.284,6.695526001710961,81.91306510493189,4.05,5.45,13.57,6.75
23066,EIRE,19.956,5.4506107339379675,81.79186467347314,4.95,7.45,16.63,8.25
22518,Other,5.668136363636364,18.55210115037513,81.78019170282863,1.26,1.59,4.882727272727273,2.1
21738,Netherlands,7.247999999999999,14.926866586046986,81.76937515836538,1.77,2.55,6.04,2.95
20771,Germany,6.204,17.48276308309315,81.71443465037737,1.5299999999999998,0.85,5.17,2.55
15058B,EIRE,30.587999999999997,3.159705196298802,81.57726875804246,4.77,3.9499999999999997,25.49,7.95
21245,Netherlands,3.500166666666666,32.766999572138396,81.46422210293137,1.014,1.45,3.43,1.69
21203,Other,3.553333333333333,31.763736574151366,81.42104475174132,0.9899999999999999,1.45,3.3600000000000003,1.65
21186,Other,3.500166666666667,32.42911266202351,81.40247763378937,0.9899999999999999,1.45,3.4300000000000006,1.65
22744,United Kingdom,7.341274193548388,14.604650288501272,81.36651125812615,1.7700000000000002,0.79,6.916451612903225,2.9500000000000006
85170A,Other,5.159999999999999,20.84400115962331,81.2916045225309,1.26,0.85,4.3,2.1
22948,Other,7.1804999999999986,12.162095849224656,81.12726036225305,0.51,0.7200000000000001,6.77,0.85
21382,EIRE,7.092,15.197009460358275,80.87848434802673,1.77,0.75,5.91,2.95
84997B,Netherlands,7.245333333333332,16.183149050520996,80.84022389036919,2.25,2.3,8.29,3.75
84968B,Germany,31.247999999999998,3.4249800122995184,80.82267833024403,7.6499999999999995,10.949999999999998,26.04,12.75
71477,Netherlands,7.276666666666666,15.17291153685614,80.8210421196537,1.95,2.75,6.91,3.25
22366,EIRE,18.947999999999997,5.694220493234223,80.7326581530748,4.77,4.58,15.79,7.95
21280,Netherlands,6.204,17.269077107181143,80.71566639896466,1.5299999999999998,0.25,5.17,2.55
21281,Netherlands,6.204,17.269077107181143,80.71566639896466,1.5299999999999998,0.25,5.17,2.55
22085,France,7.338499999999999,14.45273545552945,80.48005738411571,1.7700000000000002,2.3,6.77,2.9500000000000006
85159A,Other,15.6,5.5633928719058225,80.27975914160102,1.17,1.25,13.0,1.95
22327,Germany,7.3635,14.341092908817938,80.21690318547313,1.7700000000000002,2.55,6.7700000000000005,2.9500000000000006
22223,France,12.468,8.440097680545996,80.16404776982587,2.97,1.95,10.39,4.95
21349,EIRE,16.644,6.363046940786171,80.13621317226102,4.05,5.95,13.87,6.75
85063,EIRE,37.512,2.9262900930846723,80.0106237251211,10.17,14.949999999999998,31.26,16.95
22946,EIRE,40.8,2.6121107313853806,80.0089517023342,10.17,8.0,34.0,16.95
22386,United Kingdom,6.071999999999999,16.32141794545479,80.00759076861937,1.17,1.3745945945945948,5.06,1.95
82615,United Kingdom,7.247999999999999,14.598347773450566,79.9697491029622,1.77,2.55,6.04,2.95
22266,EIRE,1.536,69.74579401726128,79.92867994378142,0.39,0.18999999999999997,1.28,0.65
21668,Netherlands,3.501333333333334,29.033638378232276,79.88121705797643,0.75,1.06,3.36,1.25
47566,Netherlands,12.948,7.9975770277252,79.79982358264203,2.97,3.75,10.790000000000001,4.95
85032C,Other,5.052,19.56678428877111,79.7150791924535,0.9779999999999999,0.65,4.21,1.63
22543,Netherlands,1.02,103.66591422627287,79.61542212577757,0.252,0.19,0.85,0.42
37449,EIRE,26.04,3.9660673600713654,79.59897191663231,5.97,6.79,21.7,9.95
21217,United Kingdom,25.476,4.075010534541058,79.48715548675789,5.97,8.95,21.23,9.95
22847,Other,40.8,2.594021071637558,79.45486542425839,10.17,11.63,34.0,16.95
84031A,EIRE,11.184,9.27963955747037,79.34091821637165,2.6340000000000003,1.25,9.32,4.390000000000001
21262,United Kingdom,36.467999999999996,2.283594255526318,79.23615347825216,1.7700000000000002,2.95,30.39,2.9500000000000006
21056,Other,20.82,5.125116398787287,79.18304836126359,5.369999999999999,7.95,17.35,8.95
21535,Netherlands,6.204,16.93056378970067,79.13345515306092,1.5299999999999998,2.1,5.17,2.55
85184C,Netherlands,7.247999999999999,14.440240403197407,79.10363692871539,1.77,1.25,6.04,2.95
35832,Netherlands,15.6,5.718264715277144,79.0836010122829,1.7700000000000002,2.95,13.0,2.9500000000000006
85071C,Other,6.071999999999999,14.207275612179675,79.02086695494334,0.51,0.38,5.06,0.85
84313B,United Kingdom,20.82,4.324617074839316,79.01075395731431,2.55,1.9499999999999997,17.35,4.25
84968A,France,31.247999999999998,3.3480625980556544,79.00758118891733,7.6499999999999995,3.24,26.04,12.75
84968C,France,31.247999999999998,3.3480625980556544,79.00758118891733,7.6499999999999995,5.91,26.04,12.75
21340,Germany,31.247999999999998,3.3480625980556544,79.00758118891733,7.6499999999999995,7.184375,26.04,12.75
22423,Other,30.68,3.427745620987455,78.94098165134109,7.6499999999999995,5.458333333333333,25.566666666666666,12.75
23194,Other,5.654,18.33242541044888,78.902758966572,1.3499999999999999,1.95,4.86,2.25
84562A,EIRE,20.376,5.0556094020271845,78.89784032803625,4.77,6.36,16.98,7.95
15058C,EIRE,30.587999999999997,3.055316863390719,78.88217077902158,4.77,3.95,25.49,7.95
21784,Other,26.04,3.929830762600178,78.87170340538557,5.97,8.5,21.7,9.95
22837,EIRE,11.184,9.377562454122844,78.71525923990713,2.79,4.25,9.32,4.65
22955,Netherlands,4.9559999999999995,21.28747675956108,78.67851410333775,1.26,0.79,4.13,2.1
22628,EIRE,12.203999999999999,8.517601056868807,78.65152815912656,2.97,4.13,10.17,4.95
84997B,Other,9.947999999999999,10.215654257683909,78.64010647565071,2.25,2.3,8.29,3.75
37340,Germany,7.375833333333334,11.44147600254958,78.55526732083834,0.51,0.1,8.65,0.85
84029E,France,15.756,5.813017697582432,78.51061702354833,2.25,2.95,13.13,3.75
22242,Netherlands,3.4835416666666665,31.431666325311493,78.37616963492776,0.9899999999999998,1.45,3.4125,1.6499999999999997
22343,Netherlands,2.04,51.212480921985836,78.35509581063833,0.51,0.19000000000000003,1.7,0.85
22220,Germany,24.996,4.116825253630406,78.32671727557211,5.97,2.95,20.83,9.95
20713,Netherlands,6.071999999999999,15.965976758112259,78.26521806826628,1.1700000000000002,1.65,5.06,1.9500000000000002
22496,Germany,7.3765,13.958177655044532,78.25652302300718,1.77,0.79,6.95,2.95
23108,Netherlands,14.952,6.984193221796943,78.23693247056936,3.75,4.790781249999999,12.46,6.25
84032B,United Kingdom,7.092,14.696257863073814,78.21348434727882,1.7700000000000002,0.79,5.91,2.9500000000000006
22072,Other,9.336,11.012627311500541,78.03547712929284,2.25,1.25,7.78,3.75
21932,Germany,8.263809523809524,11.58198206472557,77.99086113204015,1.5299999999999998,1.6499999999999997,6.886507936507937,2.55
23534,EIRE,16.89978947368421,5.866117913893736,77.98849394997671,3.605052631578947,4.100746268656716,14.083157894736841,6.008421052631578
35832,EIRE,15.6,5.637253522056103,77.9632162100359,1.7700000000000002,2.95,13.0,2.9500000000000006
23204,Netherlands,2.8529999999999998,33.26329155771638,77.93589211972947,0.51,0.72,2.46,0.85
21524,EIRE,20.376,4.9910924580645535,77.89098890055543,4.77,4.047611940298507,16.98,7.95
23358,Other,9.947999999999999,10.116376059525399,77.8758629062265,2.25,1.25,8.29,3.75
22063,United Kingdom,7.247999999999999,14.215480533450071,77.87240236223947,1.7700000000000002,0.79,6.04,2.9500000000000006
37342,Other,7.247999999999999,12.019159214581917,77.84266622545984,0.7714516129032257,0.79,6.04,1.285752688172043
23133,France,19.956,5.1845155092432655,77.79883973170445,4.95,5.66,16.63,8.25
23163,Netherlands,5.952,17.440285269508838,77.7487917314704,1.494,2.08,4.96,2.49
21794,United Kingdom,16.284,6.345366992941739,77.62921979164922,4.05,2.8666666666666667,13.57,6.75
22169,United Kingdom,20.82,4.9226332261480605,77.38379431504751,5.1,5.8076923076923075,17.35,8.5
22505,EIRE,13.94,7.053349245224141,77.37524122010882,2.97,3.86,11.616666666666667,4.95
22941,EIRE,20.376,5.057998846357101,77.26599037695108,5.1,6.5,16.98,8.5
22605,Germany,30.587999999999997,3.4401761271595075,77.21126889314583,8.14401282051282,8.723960396039603,25.49,13.5733547008547
84937,Other,13.511999999999999,6.293778294381416,77.1113716627611,1.26,1.69,11.26,2.1
22139,United Kingdom,13.511999999999999,7.310071424840046,77.06277296066375,2.97,3.952909090909091,11.26,4.95
22379,Netherlands,6.071999999999999,15.971663020820747,76.85564245618943,1.26,1.680952380952381,5.06,2.1
84030E,Other,10.164,10.092706390363595,76.84586645622842,2.55,1.5,8.47,4.25
22221,United Kingdom,24.456,4.156168994093644,76.8309400248151,5.97,2.9500000000000006,20.38,9.95
22316,Netherlands,3.0119999999999996,33.96547413760791,76.82990249926908,0.75,1.06,2.51,1.25
84968F,France,30.587999999999997,3.3480625980556544,76.7978598742006,7.6499999999999995,3.24,25.49,12.75
84819,United Kingdom,10.164,10.064145705470693,76.62840540145386,2.55,0.79,8.47,4.25
84929,Netherlands,0.66,161.6534731904855,76.62374629229014,0.186,0.19,0.55,0.31
22663,Netherlands,6.071999999999999,15.883629375911898,76.62262810939897,1.248,1.65,5.06,2.08
22425,EIRE,12.203999999999999,8.295204467644579,76.59791805423002,2.97,4.25,10.17,4.95
22847,United Kingdom,40.8,2.500604469375361,76.59351489696729,10.17,11.63,34.0,16.95
37503,EIRE,25.476,4.02156636860793,76.51432172913448,6.45,7.5139344262295085,21.23,10.75
22461,United Kingdom,30.587999999999997,3.3356757903979357,76.51373128014785,7.6499999999999995,3.95,25.49,12.75
84029G,United Kingdom,9.84598076923077,10.130457254638774,76.3688547291165,2.307441016333938,3.39,8.463461538461539,3.8457350272232302
22726,United Kingdom,9.947999999999999,9.905774995293077,76.2546559137661,2.25,3.39,8.29,3.75
85014B,Other,15.6,6.322830473468168,76.06365059582207,3.57,3.0,13.0,5.95
22519,Other,5.614576923076924,17.460570042122946,76.03339536919685,1.26,1.59,4.836153846153847,2.1
21361,Other,30.587999999999997,3.3138224750703924,76.01245993316466,7.6499999999999995,10.95,25.49,12.75
85014B,France,15.6,6.312894770991717,75.94412409503035,3.57,3.0,13.0,5.95
84968A,EIRE,31.247999999999998,3.211453698267837,75.78388437172441,7.6499999999999995,3.24,26.04,12.75
84968C,Germany,31.247999999999998,3.211453698267837,75.78388437172441,7.6499999999999995,5.91,26.04,12.75
23193,United Kingdom,5.4959999999999996,18.276295649304863,75.77352176201796,1.3499999999999999,1.95,4.58,2.25
85032B,Other,5.052,16.412484102272334,75.77265160386006,0.43523076923076925,0.65,4.21,0.7253846153846154
22120,Other,24.996,3.9821874916142934,75.76509921545355,5.97,8.5,20.83,9.95
22297,Netherlands,2.897666666666667,35.252620246729464,75.71087741655931,0.75,1.06,2.57,1.25
22723,Germany,9.947999999999999,9.984985771993589,75.66622218016741,2.37,1.25,8.29,3.95
22665,Netherlands,7.216499999999999,13.890950549473011,75.65706216770474,1.7700000000000002,2.55,6.63,2.9500000000000006
21352,Other,16.644,5.774554427050345,75.6351138855054,3.546,1.9499999999999997,13.87,5.91
21990,Germany,7.247999999999999,13.102906244238843,75.6299748417466,1.476,1.25,6.04,2.46
22961,United Kingdom,4.368865979381443,21.602028229644656,75.58260165834123,0.87,1.25,3.640721649484536,1.45
22867,United Kingdom,5.5125,17.77168405086245,75.57408642629258,1.26,1.8500000000000003,4.59375,2.1
20979,Other,3.0839999999999996,32.33821053907129,75.47738339819239,0.75,1.06,2.57,1.25
21755,EIRE,14.952,6.625933795399041,75.41637845923188,3.57,5.45,12.46,5.95
21749,Other,5.159999999999999,19.318878499365784,75.34362614752655,1.26,1.85,4.3,2.1
21615,Germany,8.952,10.069445756416414,75.2791764749691,1.476,1.25,7.46,2.46
37476,EIRE,22.907999999999998,4.432267784863235,75.07375174001348,5.97,8.29,19.09,9.95
22622,France,29.951999999999998,3.129183992737137,75.04409051382203,5.97,8.5,24.96,9.95
20754,EIRE,5.052,19.751726845360547,74.8985481976072,1.26,1.6899999999999997,4.21,2.1
22414,Germany,18.947999999999997,5.2786610064321575,74.84085574919511,4.77,3.9500000000000006,15.79,7.95
23201,United Kingdom,5.2695,18.60307369143971,74.81226085012479,1.248,1.65,4.39125,2.08
22699,United Kingdom,7.232307692307692,13.64806044113649,74.54990553270015,1.7700000000000002,2.428993710691824,6.026923076923077,2.9500000000000006
22313,Germany,10.38,8.654638657593171,74.51643884187722,1.7700000000000002,1.25,8.65,2.9500000000000006
22144,Netherlands,5.216530120481926,18.826885393042716,74.48913913243472,1.26,1.85,4.347108433734939,2.1
21524,Other,20.376,4.760039058454589,74.28516954624232,4.77,4.047611940298507,16.98,7.95
22623,EIRE,15.54,5.902676522037428,74.19664388201046,2.97,4.25,12.95,4.95
22444,EIRE,11.952,6.621743028012002,74.17676539979044,0.75,1.06,9.96,1.25
22605,EIRE,30.587999999999997,3.3010810120766383,74.08941991349663,8.14401282051282,8.723960396039603,25.49,13.5733547008547
21781,Other,36.467999999999996,2.6858001873104205,73.85413355066194,8.969999999999999,12.75,30.39,14.95
22171,Germany,20.82,4.689200545637124,73.7142325774156,5.1,5.88,17.35,8.5
85159B,EIRE,15.6,5.107295596115914,73.69827545195264,1.17,1.25,13.0,1.95
21365,Other,7.247999999999999,13.442580741007246,73.63845729923769,1.77,0.75,6.04,2.95
22179,Other,16.644,5.845154150623452,73.61387137295175,4.05,5.79,13.87,6.75
21936,Netherlands,7.247999999999999,13.383406850334618,73.31430272613304,1.77,2.55,6.04,2.95
21747,France,3.0839999999999996,31.391610722308158,73.26801942586722,0.75,1.05,2.57,1.25
85132B,Netherlands,11.94,7.655899079947714,73.26695419509963,2.37,1.9499999999999997,9.95,3.9500000000000006
23245,United Kingdom,12.947999999999999,7.325924094307163,73.09807061299685,2.97,4.15,10.79,4.95
22603,Netherlands,1.5789999999999997,68.37854380368388,73.09666332613806,0.51,0.72,1.66,0.85
22846,Other,40.8,2.3852563090624606,73.06040074658316,10.17,5.0,34.0,16.95
23177,United Kingdom,5.4959999999999996,17.612773623356983,73.02255944243805,1.3499999999999999,1.95,4.58,2.25
22950,EIRE,3.504,27.712353083052797,72.99433802076106,0.87,1.25,2.92,1.45
21621,Other,20.82,4.638210526969882,72.91266948396655,5.1,7.009803921568627,17.35,8.5
22365,EIRE,18.947999999999997,5.141049620479134,72.88980151915314,4.77,4.58,15.79,7.95
22480,Netherlands,2.952,33.10122946924327,72.88890729127368,0.75,1.06,2.46,1.25
84944,EIRE,9.336,10.734865645051045,72.84679826731639,2.55,0.55,7.78,4.25
21667,United Kingdom,41.688,2.308817462954715,72.76930879740671,10.17,14.949999999999998,34.74,16.95
22721,Other,13.223999999999998,7.095150019873888,72.75366830378682,2.97,1.9499999999999997,11.02,4.95
22979,Netherlands,3.4687931034482764,27.99106214202089,72.74297925287603,0.87,1.25,3.5764367816091958,1.45
22904,Netherlands,7.453356164383562,12.798681574397888,72.73946582183655,1.7700000000000002,2.55,6.621232876712329,2.9500000000000006
22182,EIRE,12.203999999999999,7.50295022195149,72.61355224804652,2.526,1.25,10.17,4.21
21791,Netherlands,3.4077014925373135,27.31771243822406,72.60232511977321,0.75,1.06,2.8397512437810946,1.25
51008,Other,2.879166666666667,89.6890131535139,72.5733598100517,2.07,2.95,3.4500000000000006,3.45
22500,United Kingdom,15.264,5.8940331057906485,72.46124300259022,2.97,1.25,12.72,4.95
21348,EIRE,7.247999999999999,13.216521498385598,72.4001047681563,1.77,1.25,6.04,2.95
22910,EIRE,7.216499999999999,13.272277607756708,72.2874599906469,1.7700000000000002,2.55,6.63,2.9500000000000006
22945,EIRE,13.224000000000002,5.683561512217015,72.26080106632713,0.51,0.72,11.020000000000001,0.85
22650,Netherlands,3.779333333333333,24.819739934182685,72.20889671518215,0.87,1.25,3.3600000000000003,1.45
23494,Netherlands,16.531304347826087,5.561336561581432,72.0821757553496,3.57,4.95,13.77608695652174,5.95
23318,EIRE,5.952,16.15829341825598,72.03367205858515,1.494,2.08,4.96,2.49
21622,Germany,16.644,5.263493620606871,71.97301176817834,2.97,0.85,13.87,4.95
21586,United Kingdom,2.8875,52.96561944988206,71.90082840321492,1.5299999999999998,2.1,2.5500000000000003,2.55
84997A,Other,9.947999999999999,9.331284473134398,71.83222787418858,2.25,2.3848051948051947,8.29,3.75
21432,Other,15.264,6.134030768689968,71.73135580906047,3.57,5.45,12.72,5.95
